server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
10;231;242.0;263.0;440;5;16.0;21.0
7;208;242.39182879306145;258.39182879306145;386;25;20.0;16.0
13;234;243.0;260.0;452;3;17.0;17.0
18;214;243.0;245.0;396;24;2.0;2.0
14;231;243.345715519426;259.345715519426;445;5;18.0;16.0
4;225;244.0;264.0;424;6;19.0;20.0
18;231;245.0;263.0;441;10;18.0;18.0
6;245;247.0;256.0;468;29;10.0;9.0
3;240;251.0;274.0;455;24;24.0;23.0
0;234;251.11226260757456;276.11226260757456;446;15;26.0;25.0
15;213;252.55775295991396;279.55775295991396;393;2;25.0;27.0
5;218;252.57754796008874;268.57754796008874;411;7;17.0;16.0
1;249;254.8144689356053;280.8144689356053;475;17;26.0;26.0
6;220;256.0;275.0;422;2;18.0;19.0
7;256;258.39182879306145;273.39182879306145;487;16;16.0;15.0
9;245;259.0;280.0;464;29;25.0;21.0
14;259;259.345715519426;272.345715519426;500;6;12.0;13.0
13;258;260.0;267.0;495;13;7.0;7.0
19;250;261.0;282.0;480;3;21.0;21.0
2;261;261.0;276.0;505;25;14.0;15.0
11;245;261.52423088208064;276.52423088208064;469;8;13.0;15.0
18;256;263.0;271.0;488;2;8.0;8.0
10;250;263.0;275.0;482;5;16.0;12.0
17;101;263.52476115507665;276.52476115507665;214;19;14.0;13.0
8;263;264.0;288.0;513;19;24.0;24.0
4;257;264.0;285.0;493;4;21.0;21.0
16;246;264.93061777946207;276.93061777946207;470;28;11.0;12.0
12;264;265.58038734555066;290.58038734555066;515;17;25.0;25.0
13;261;267.0;276.0;502;4;9.0;9.0
5;263;268.57754796008874;274.57754796008874;510;0;5.0;6.0
18;245;271.0;291.0;463;27;20.0;20.0
14;250;272.345715519426;285.345715519426;479;7;16.0;13.0
7;245;273.39182879306145;295.39182879306145;466;21;21.0;22.0
3;248;274.0;302.0;474;9;28.0;28.0
5;272;274.57754796008874;300.57754796008874;531;1;28.0;26.0
6;240;275.0;287.0;456;29;10.0;12.0
10;208;275.0;281.0;387;14;5.0;6.0
13;258;276.0;293.0;494;3;17.0;17.0
2;249;276.0;298.0;478;2;26.0;22.0
0;258;276.11226260757456;284.11226260757456;496;11;11.0;8.0
11;227;276.52423088208064;302.52423088208064;429;4;27.0;26.0
17;265;276.52476115507665;296.52476115507665;517;22;21.0;20.0
16;266;276.93061777946207;295.93061777946207;523;22;20.0;19.0
15;216;279.55775295991396;291.55775295991396;403;18;14.0;12.0
9;261;280.0;300.0;503;11;20.0;20.0
1;219;280.8144689356053;283.8144689356053;417;8;3.0;3.0
10;281;281.0;304.0;539;10;25.0;23.0
19;261;282.0;289.0;504;27;9.0;7.0
1;231;283.8144689356053;290.8144689356053;442;24;11.0;7.0
0;282;284.11226260757456;296.11226260757456;550;12;11.0;12.0
4;276;285.0;294.0;535;23;10.0;9.0
14;255;285.345715519426;291.345715519426;486;9;6.0;6.0
6;241;287.0;299.0;458;5;10.0;12.0
8;214;288.0;304.0;398;20;14.0;16.0
19;219;289.0;295.0;418;7;3.0;6.0
12;281;290.58038734555066;296.58038734555066;545;22;5.0;6.0
1;285;290.8144689356053;317.8144689356053;555;20;23.0;27.0
14;285;291.345715519426;299.345715519426;558;17;4.0;8.0
15;267;291.55775295991396;313.55775295991396;525;19;22.0;22.0
13;285;293.0;302.0;556;22;9.0;9.0
4;281;294.0;295.0;542;13;1.0;1.0
19;259;295.0;298.0;498;0;2.0;3.0
4;276;295.0;302.0;536;21;7.0;7.0
7;295;295.39182879306145;320.39182879306145;576;18;24.0;25.0
16;277;295.93061777946207;301.93061777946207;538;0;5.0;6.0
0;108;296.11226260757456;315.11226260757456;237;1;18.0;19.0
17;282;296.52476115507665;309.52476115507665;549;4;11.0;13.0
12;285;296.58038734555066;314.58038734555066;554;29;20.0;18.0
19;281;298.0;323.0;540;8;25.0;25.0
2;262;298.0;317.0;509;13;19.0;19.0
6;281;299.0;303.0;547;6;4.0;4.0
14;285;299.345715519426;311.345715519426;560;20;11.0;12.0
9;295;300.0;321.0;577;11;20.0;21.0
5;266;300.57754796008874;302.57754796008874;520;0;5.0;2.0
16;295;301.93061777946207;309.93061777946207;584;18;4.0;8.0
13;299;302.0;303.0;589;27;2.0;1.0
3;274;302.0;319.0;533;2;17.0;17.0
4;218;302.0;320.0;410;7;16.0;18.0
11;299;302.52423088208064;319.52423088208064;588;29;16.0;17.0
5;245;302.57754796008874;334.57754796008874;467;22;29.0;32.0
6;249;303.0;308.0;477;11;5.0;5.0
13;266;303.0;313.0;522;12;10.0;10.0
8;226;304.0;317.0;428;14;14.0;13.0
10;295;304.0;329.0;578;9;27.0;25.0
6;299;308.0;311.0;587;11;5.0;3.0
17;303;309.52476115507665;318.52476115507665;593;26;9.0;9.0
16;300;309.93061777946207;310.93061777946207;591;27;2.0;1.0
16;281;310.93061777946207;315.93061777946207;546;2;6.0;5.0
6;305;311.0;321.0;599;8;8.0;10.0
14;303;311.345715519426;338.345715519426;595;16;26.0;27.0
13;231;313.0;317.0;435;20;3.0;4.0
15;248;313.55775295991396;339.55775295991396;473;3;25.0;26.0
12;309;314.58038734555066;333.58038734555066;604;6;20.0;19.0
0;303;315.11226260757456;320.11226260757456;594;9;5.0;5.0
16;294;315.93061777946207;344.93061777946207;573;21;29.0;29.0
13;271;317.0;335.0;529;7;18.0;18.0
8;287;317.0;340.0;565;11;21.0;23.0
2;284;317.0;330.0;553;25;14.0;13.0
1;287;317.8144689356053;319.8144689356053;563;21;2.0;2.0
17;270;318.52476115507665;319.52476115507665;527;21;1.0;1.0
3;290;319.0;331.0;566;12;13.0;12.0
11;207;319.52423088208064;320.52423088208064;382;10;2.0;1.0
17;266;319.52476115507665;323.52476115507665;524;20;4.0;4.0
1;290;319.8144689356053;343.8144689356053;568;13;25.0;24.0
4;287;320.0;328.0;562;28;10.0;8.0
0;318;320.11226260757456;347.11226260757456;613;16;26.0;27.0
7;303;320.39182879306145;331.39182879306145;596;29;12.0;11.0
11;277;320.52423088208064;339.52423088208064;537;15;17.0;19.0
6;318;321.0;351.0;616;22;29.0;30.0
9;100;321.0;331.0;194;17;9.0;10.0
19;315;323.0;354.0;610;17;29.0;31.0
17;285;323.52476115507665;335.52476115507665;557;5;12.0;12.0
4;290;328.0;349.0;567;24;21.0;21.0
10;327;329.0;330.0;636;26;1.0;1.0
10;327;330.0;354.0;635;9;27.0;24.0
2;324;330.0;340.0;618;29;11.0;10.0
9;329;331.0;339.0;639;13;7.0;8.0
3;295;331.0;355.0;586;22;25.0;24.0
7;219;331.39182879306145;332.39182879306145;416;28;1.0;1.0
7;324;332.39182879306145;345.39182879306145;620;5;11.0;13.0
12;330;333.58038734555066;358.58038734555066;641;9;25.0;25.0
5;330;334.57754796008874;347.57754796008874;643;28;11.0;13.0
13;294;335.0;343.0;571;13;7.0;8.0
17;327;335.52476115507665;338.52476115507665;633;14;7.0;3.0
14;257;338.345715519426;361.345715519426;491;2;23.0;23.0
17;325;338.52476115507665;355.52476115507665;624;24;16.0;17.0
9;287;339.0;369.0;564;23;28.0;30.0
11;329;339.52423088208064;350.52423088208064;638;17;10.0;11.0
15;304;339.55775295991396;364.55775295991396;598;2;25.0;25.0
8;318;340.0;346.0;614;25;6.0;6.0
2;313;340.0;366.0;607;8;29.0;26.0
13;335;343.0;372.0;651;9;29.0;29.0
1;330;343.8144689356053;364.8144689356053;640;20;23.0;21.0
16;325;344.93061777946207;351.93061777946207;623;18;4.0;7.0
7;119;345.39182879306145;348.39182879306145;270;28;1.0;3.0
8;339;346.0;350.0;660;17;8.0;4.0
0;324;347.11226260757456;365.11226260757456;621;22;17.0;18.0
5;339;347.57754796008874;359.57754796008874;659;25;14.0;12.0
7;330;348.39182879306145;368.39182879306145;644;21;21.0;20.0
4;341;349.0;372.0;664;14;22.0;23.0
8;341;350.0;359.0;663;5;6.0;9.0
11;272;350.52423088208064;367.52423088208064;532;14;17.0;17.0
16;349;351.93061777946207;360.93061777946207;683;4;8.0;9.0
19;344;354.0;365.0;670;19;11.0;11.0
10;327;354.0;382.0;631;17;28.0;28.0
3;324;355.0;373.0;619;11;18.0;18.0
17;274;355.52476115507665;361.52476115507665;534;2;8.0;6.0
12;193;358.58038734555066;382.58038734555066;373;17;25.0;24.0
8;359;359.0;385.0;701;24;23.0;26.0
5;347;359.57754796008874;373.57754796008874;674;29;16.0;14.0
16;332;360.93061777946207;373.93061777946207;647;5;14.0;13.0
14;358;361.345715519426;382.345715519426;699;28;22.0;21.0
17;172;361.52476115507665;385.52476115507665;339;8;24.0;24.0
15;339;364.55775295991396;390.55775295991396;661;9;27.0;26.0
1;348;364.8144689356053;387.8144689356053;675;19;24.0;23.0
19;301;365.0;389.0;592;25;23.0;24.0
0;348;365.11226260757456;368.11226260757456;677;0;5.0;3.0
2;245;366.0;370.0;465;0;6.0;4.0
