server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
18;159;186.644186125074;193.644186125074;282;22;6.0;7.0
6;176;187.0;203.0;308;15;20.0;16.0
0;178;187.4289273973724;207.4289273973724;309;18;22.0;20.0
11;159;188.4499833534412;204.4499833534412;283;13;17.0;16.0
3;166;189.0;200.0;286;19;11.0;11.0
12;179;191.02370402724756;200.02370402724756;314;15;9.0;9.0
2;178;193.0;224.0;312;16;29.0;31.0
18;180;193.644186125074;197.644186125074;320;3;5.0;4.0
16;180;195.12124724007083;214.12124724007083;318;26;19.0;19.0
4;180;196.09031806857087;229.09031806857087;317;21;29.0;33.0
14;166;196.73252839536684;211.73252839536684;287;0;12.0;15.0
10;166;197.0;204.0;288;14;9.0;7.0
17;166;197.4113656050786;207.4113656050786;289;12;9.0;10.0
18;194;197.644186125074;207.644186125074;327;6;10.0;10.0
19;166;198.40688598995817;215.40688598995817;290;9;15.0;17.0
8;196;199.0;214.0;330;14;13.0;15.0
13;166;200.0;202.0;291;28;2.0;2.0
3;167;200.0;203.0;295;25;3.0;3.0
13;167;202.0;205.0;297;14;3.0;3.0
3;170;203.0;230.0;300;15;28.0;27.0
10;170;204.0;221.0;301;19;20.0;17.0
7;171;204.37582851132177;207.37582851132177;304;12;3.0;3.0
11;171;204.4499833534412;214.4499833534412;305;5;12.0;10.0
13;176;205.0;218.0;306;23;13.0;13.0
1;176;205.0;230.0;307;2;21.0;25.0
7;202;207.37582851132177;217.37582851132177;345;15;15.0;10.0
17;178;207.4113656050786;223.4113656050786;310;14;20.0;16.0
0;203;207.4289273973724;213.4289273973724;348;8;6.0;6.0
18;178;207.644186125074;214.644186125074;313;19;11.0;7.0
15;179;209.904276899294;235.904276899294;316;7;25.0;26.0
14;206;211.73252839536684;222.73252839536684;352;21;14.0;11.0
0;206;213.4289273973724;225.4289273973724;353;9;11.0;12.0
8;182;214.0;230.0;321;23;15.0;16.0
16;210;214.12124724007083;229.12124724007083;356;7;17.0;15.0
11;186;214.4499833534412;237.4499833534412;322;29;27.0;23.0
18;186;214.644186125074;216.644186125074;323;9;2.0;2.0
19;189;215.40688598995817;223.40688598995817;324;26;9.0;8.0
18;211;216.644186125074;224.644186125074;362;19;11.0;8.0
12;189;216.75424565761494;228.75424565761494;325;15;9.0;12.0
7;190;217.37582851132177;225.37582851132177;326;24;7.0;8.0
13;194;218.0;232.0;328;0;16.0;14.0
6;212;220.05399546611855;239.05399546611855;366;3;16.0;19.0
10;213;221.0;226.0;370;7;4.0;5.0
14;212;222.73252839536684;234.73252839536684;363;0;12.0;12.0
19;196;223.40688598995817;236.40688598995817;331;2;13.0;13.0
17;196;223.4113656050786;232.4113656050786;333;16;9.0;9.0
2;215;224.0;247.0;374;26;23.0;23.0
18;197;224.644186125074;237.644186125074;334;4;12.0;13.0
9;217;225.27055811662572;250.27055811662572;376;1;25.0;25.0
7;197;225.37582851132177;237.37582851132177;336;15;15.0;12.0
0;197;225.4289273973724;238.4289273973724;338;5;12.0;13.0
10;218;226.0;233.0;379;5;6.0;7.0
12;218;228.75424565761494;256.75424565761494;381;25;28.0;28.0
4;218;229.09031806857087;237.09031806857087;382;11;6.0;8.0
16;199;229.12124724007083;242.12124724007083;341;18;17.0;13.0
8;199;230.0;254.0;342;18;22.0;24.0
1;202;230.0;239.0;346;10;10.0;9.0
3;221;230.0;244.0;387;11;13.0;14.0
13;205;232.0;261.0;350;8;29.0;29.0
17;221;232.4113656050786;242.4113656050786;390;7;10.0;10.0
10;221;233.0;254.0;391;19;20.0;21.0
14;224;234.73252839536684;258.73252839536684;394;25;25.0;24.0
15;208;235.904276899294;246.904276899294;354;21;11.0;11.0
19;209;236.40688598995817;251.40688598995817;355;3;15.0;15.0
4;210;237.09031806857087;256.09031806857087;357;9;18.0;19.0
7;210;237.37582851132177;254.37582851132177;358;28;18.0;17.0
11;211;237.4499833534412;252.4499833534412;361;21;15.0;15.0
18;212;237.644186125074;245.644186125074;364;16;7.0;8.0
0;231;238.4289273973724;266.4289273973724;403;11;26.0;27.99999999999997
1;212;239.0;245.0;365;22;6.0;6.0
6;212;239.05399546611855;253.05399546611855;369;20;14.0;14.0
16;235;242.12124724007083;253.12124724007083;407;27;11.0;11.0
17;213;242.4113656050786;264.4113656050786;371;14;20.0;21.99999999999997
3;235;244.0;257.0;410;0;13.0;13.0
1;213;245.0;251.0;372;7;6.0;6.0
18;215;245.644186125074;253.644186125074;375;16;7.0;8.0
